stage,observation,noisy_observation,small_prob,large_prob,prediction,true_target,correct,trial_id,experiment,description
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,44,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,44,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,45,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,45,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,45,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,46,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,46,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,46,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,47,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,47,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,47,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,48,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,48,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,48,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,49,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,49,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,49,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,50,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,50,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,50,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,51,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,51,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,51,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,52,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,52,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,52,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,53,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,53,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,53,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,54,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,54,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,54,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,55,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,55,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,55,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,56,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,56,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,56,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,57,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.7325581395348837,0.2674418604651163,0,0,1,57,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9252767527675276,0.07472324723247233,0,0,1,57,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,58,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,58,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,58,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,59,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,59,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,59,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,60,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,60,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,60,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,61,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,61,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,61,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,62,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,62,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,62,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,63,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,63,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,63,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,64,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,64,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,64,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,0,0.55,0.44999999999999996,0,0,1,65,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.33471074380165294,0.665289256198347,1,0,0,65,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.767241379310345,0.23275862068965514,0,0,1,65,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,66,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,66,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,66,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,67,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,67,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,67,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,68,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,68,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,68,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,69,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,69,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,69,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,70,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,70,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.7216981132075471,0.2783018867924528,0,0,1,70,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,71,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,71,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,71,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,72,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,72,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,1,0.07472324723247233,0.9252767527675276,1,0,0,72,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,73,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,0,0.665289256198347,0.33471074380165294,0,0,1,73,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
trajectory,0,0,0.9069037656903766,0.09309623430962348,0,0,1,73,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
gaze,1,1,0.44999999999999996,0.55,1,0,0,74,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
hand,1,1,0.2674418604651163,0.7325581395348837,1,0,0,74,gaze_and_hand_wrong_trajectory_correct_small,Gaze and hand are misleading; trajectory indicates the correct target.
